,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
36,2,1,7,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_01_07.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_01_07_fail.txt,False,19.48276,
37,2,1,8,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_01_08.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_01_08_success.txt,True,18.253316,src\logs\20250608_005053_gpt_cot\중앙선넘어반대편차선에서차량이주행하는상황_02_01_08.mp4
38,2,1,9,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_01_09.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_01_09_fail.txt,False,15.45468,
39,2,1,10,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_01_10.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_01_10_fail.txt,False,20.854908,
40,2,2,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_01_fail.txt,False,18.710853,
41,2,2,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_02_fail.txt,False,23.885575,
42,2,2,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_03_fail.txt,False,15.307538,
43,2,2,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_04_fail.txt,False,18.664436,
44,2,2,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_05_fail.txt,False,25.185001,
45,2,2,6,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_06.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_06_fail.txt,False,26.60146,
46,2,2,7,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_07.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_07_fail.txt,False,20.238265,
47,2,2,8,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_08.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_08_fail.txt,False,14.389363,
48,2,2,9,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_09.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_09_fail.txt,False,23.194197,
49,2,2,10,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_02_10.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_02_10_fail.txt,False,21.085525,
50,2,3,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_03_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_03_01_fail.txt,False,12.282988,
51,2,3,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_03_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_03_02_fail.txt,False,8.636809,
52,2,3,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_03_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_03_03_fail.txt,False,24.913754,
53,2,3,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_03_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_03_04_fail.txt,False,25.338781,
54,2,3,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_03_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_03_05_fail.txt,False,22.982578,
55,2,4,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_04_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_04_01_fail.txt,False,49.793191,
56,2,4,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_04_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_04_02_fail.txt,False,29.429506,
57,2,4,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_04_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_04_03_fail.txt,False,25.780417,
58,2,4,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_04_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_04_04_fail.txt,False,20.762009,
59,2,4,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_02_04_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_02_04_05_fail.txt,False,19.645185,
60,3,1,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_01_fail.txt,False,15.910065,
61,3,1,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_02_fail.txt,False,29.286093,
62,3,1,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_03_fail.txt,False,17.533961,
63,3,1,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_04_fail.txt,False,19.510154,
64,3,1,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_05_success.txt,True,15.328223,src\logs\20250608_005053_gpt_cot\2초뒤부터뒷차량이내차보다고속주행하는상황_03_01_05.mp4
65,3,1,6,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_06.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_06_fail.txt,False,5.776966,
66,3,1,7,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_07.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_07_fail.txt,False,10.986351,
67,3,1,8,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_08.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_08_success.txt,True,18.198858,src\logs\20250608_005053_gpt_cot\중앙선넘어반대편차선에서차량이주행하는상황_03_01_08.mp4
68,3,1,9,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_09.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_09_fail.txt,False,19.550059,
69,3,1,10,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_01_10.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_01_10_fail.txt,False,12.61736,
70,3,2,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_01_fail.txt,False,27.850752,
71,3,2,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_02_fail.txt,False,36.821969,
72,3,2,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_03_success.txt,True,5.565726,src\logs\20250608_005053_gpt_cot\눈으로인해도로위장애물존재상황_03_02_03.mp4
73,3,2,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_04_fail.txt,False,16.920246,
74,3,2,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_05_fail.txt,False,52.558574,
75,3,2,6,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_06.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_06_fail.txt,False,16.603552,
76,3,2,7,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_07.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_07_fail.txt,False,23.95258,
77,3,2,8,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_08.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_08_success.txt,True,7.385975,src\logs\20250608_005053_gpt_cot\안개로인해시야확보가안되는상황에서보행자침입_03_02_08.mp4
78,3,2,9,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_09.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_09_success.txt,True,13.802731,src\logs\20250608_005053_gpt_cot\도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_03_02_09.mp4
79,3,2,10,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_02_10.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_02_10_fail.txt,False,29.603246,
80,3,3,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_03_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_03_01_fail.txt,False,28.201738,
81,3,3,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_03_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_03_02_fail.txt,False,29.236036,
82,3,3,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_03_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_03_03_fail.txt,False,13.208633,
83,3,3,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_03_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_03_04_fail.txt,False,21.210937,
84,3,3,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_03_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_03_05_fail.txt,False,15.734183,
85,3,4,1,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_04_01.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_04_01_fail.txt,False,44.802327,
86,3,4,2,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_04_02.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_04_02_fail.txt,False,11.699059,
87,3,4,3,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_04_03.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_04_03_fail.txt,False,38.897697,
88,3,4,4,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_04_04.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_04_04_fail.txt,False,23.331465,
89,3,4,5,o4-mini,cot,src\esmini\gen_20250608_005053_o4-mini_cot_03_04_05.xosc,src\logs\20250608_005053_gpt_cot\log_20250608_005053_o4-mini_cot_03_04_05_fail.txt,False,22.024188,
